Time (s),T_model_0_x3.0mm (°C),T_exp_0_x3.0mm (°C),T_model_1_x8.0mm (°C),T_exp_1_x8.0mm (°C),T_model_2_x13.0mm (°C),T_exp_2_x13.0mm (°C),T_model_3_x18.0mm (°C),T_exp_3_x18.0mm (°C),T_model_4_x23.0mm (°C),T_exp_4_x23.0mm (°C),T_model_5_x28.0mm (°C),T_exp_5_x28.0mm (°C),T_model_6_x33.0mm (°C),T_exp_6_x33.0mm (°C),T_model_7_x38.0mm (°C),T_exp_7_x38.0mm (°C)
227.8466730117798,29.187770661799814,29.29538,29.264660873928044,29.49792,29.30664598672491,29.44876,29.317817047801107,29.55353,29.309193074889137,29.59305,29.291326363378605,29.2977,29.27238728916739,29.38672,29.25784789415012,29.30185
227.92484283447263,29.186032234047378,29.28879,29.26045352127126,29.491,29.3029246222707,29.44397,29.315271934727356,29.55106,29.307763146526693,29.59174,29.290758544202056,29.29733,29.27239715988555,29.38788,29.258155814146864,29.30338
227.99632692337036,29.185189684653423,29.28006,29.256870629546597,29.48236,29.299583442168704,29.43896,29.312939005600192,29.54691,29.306432478020522,29.58881,29.290213187764607,29.2962,29.27238043934026,29.38873,29.258412387201695,29.30606
228.07159996032715,29.185121615800067,29.27515,29.253399393083292,29.47531,29.296141146769124,29.4343,29.310480632678438,29.54547,29.305008474434047,29.58823,29.28961219827806,29.29602,29.272336262954184,29.3895,29.25865664814698,29.30609
228.14945793151855,29.18597255471799,29.26642,29.250159485206037,29.46439,29.292674710861817,29.4267,29.307940613000696,29.54239,29.303512619358013,29.58878,29.288962317228542,29.29953,29.2722620656801,29.39105,29.2588813076066,29.30844
228.2249619960785,29.187665976818334,29.26547,29.247363074416917,29.45935,29.28941576806249,29.42154,29.305488621701105,29.5379,29.30204439477056,29.58646,29.288306770497602,29.29938,29.27216324832188,29.39154,29.259072291246778,29.30807
228.2989490032196,29.190332822746136,29.25977,29.245043055502823,29.45203,29.28634908058934,29.4147,29.303099095695366,29.53253,29.30058506064296,29.58362,29.287637097508263,29.2981,29.27203919324025,29.39252,29.259233013690874,29.31046
228.37469482421875,29.194090197448062,29.25488,29.24311638439992,29.44617,29.283355446139858,29.41132,29.300675428156335,29.53058,29.299073962347325,29.58313,29.286924992985757,29.29913,29.271884708698703,29.39362,29.2593705549567,29.31223
228.45157194137573,29.198960109846464,29.25021,29.241643249489666,29.43701,29.280484700345873,29.40387,29.29824850690781,29.52686,29.29752685928888,29.58136,29.28617636560456,29.29785,29.27169994040871,29.39233,29.259482314093407,29.31146
228.52882385253903,29.204919452945123,29.25104,29.240671245738994,29.43256,29.27778713295335,29.39886,29.295852965640467,29.52298,29.29596293002086,29.5788,29.285399403790827,29.29526,29.271486347130434,29.39227,29.25956647059833,29.311
228.6034848690033,29.211688041849477,29.24838,29.240233930257215,29.42731,29.2753745401064,29.39264,29.293588200571307,29.51776,29.294446733809448,29.57794,29.28462648927786,29.29813,29.271253759627694,29.39545,29.259621087707735,29.31381
228.67859888076785,29.21949271314369,29.2486,29.2403095937768,29.42291,29.2731561905543,29.38727,29.29136884614179,29.51443,29.292920718092457,29.57669,29.28382853215881,29.29727,29.27099424972119,29.39502,29.259649629333666,29.31351
228.75411891937256,29.22833975105078,29.24588,29.24092472602755,29.41748,29.271153072204033,29.38297,29.289206465177507,29.51129,29.291389900488063,29.57312,29.283007165881322,29.29495,29.27070797723622,29.39587,29.259651717580507,29.3154
228.8291208744049,29.238112758524725,29.24649,29.24208816082761,29.41385,29.26940510130625,29.37991,29.287136466300545,29.50867,29.28987705461219,29.57196,29.28217395920217,29.29575,29.27039893530126,29.39694,29.259627479678713,29.3175
228.90777897834775,29.249412072995433,29.25012,29.243918941208115,29.40781,29.267847673893314,29.37201,29.285058481262283,29.50488,29.288302862173836,29.5708,29.281283031350775,29.29608,29.270048820258463,29.39679,29.259573992333706,29.31604
228.99198603630063,29.262692219236442,29.25262,29.24659423052979,29.40393,29.26651364234619,29.3678,29.282950995496144,29.50201,29.286636874420704,29.56903,29.280311734354513,29.2966,29.26964505094064,29.39612,29.25948500363001,29.31625
229.0591378211975,29.27407384887097,29.25818,29.24922292209304,29.40292,29.265688728150437,29.36551,29.281358689866458,29.49625,29.28532616282913,29.56519,29.279527071718643,29.29474,29.269303379491834,29.39691,29.25939160809189,29.31683
229.13429403305057,29.28772920167833,29.26108,29.252762837434304,29.39975,29.2650645161224,29.35983,29.27969113995548,29.49283,29.283884394341193,29.56314,29.278638525320247,29.29431,29.268899049920297,29.39731,29.259262223390035,29.31815
229.21029591560364,29.302482533965343,29.26685,29.256986586744194,29.39609,29.264766471476477,29.35721,29.278137905105634,29.492,29.28245914280042,29.56299,29.277731399421523,29.29388,29.268467533360326,29.39703,29.259104981291046,29.32025
229.2860758304596,29.318066955984303,29.26883,29.261826401425143,29.39432,29.264806814391797,29.35272,29.276730091828966,29.48795,29.281076551590587,29.55997,29.276821485982413,29.29279,29.268016068618966,29.39743,29.258922444659362,29.32126
229.3799958229065,29.338486357731306,29.28253,29.268670972978143,29.39557,29.265330401832717,29.3483,29.275191975317494,29.48306,29.27942492347608,29.55893,29.275690958143556,29.29355,29.267429328970966,29.39798,29.258661545077775,29.3186
229.43851590156555,29.351771922737537,29.28806,29.273396583969877,29.3941,29.265924777282805,29.34473,29.274355254692406,29.48022,29.27843494076089,29.55698,29.27498743696955,29.29196,29.2670496498949,29.39807,29.2584801085763,29.32056
229.51393294334412,29.369467672808767,29.29602,29.279994067407802,29.39417,29.26699784942764,29.34317,29.273421437015244,29.4783,29.277208452262595,29.55365,29.274084575590898,29.28964,29.26654567174582,29.39856,29.258225512121722,29.32278
229.5895059108734,29.387783305236336,29.30533,29.28716339410302,29.39526,29.268423628930073,29.34137,29.272655923028886,29.4751,29.276040402332963,29.55222,29.273187021734355,29.29001,29.266025411614596,29.39938,29.257947545909044,29.32224
229.66610193252563,29.406870256377733,29.31915,29.29498331552307,29.39499,29.27023070896022,29.33517,29.27206170419296,29.47247,29.274924634123135,29.55096,29.272287851568226,29.28943,29.265484021264538,29.39856,29.25764317370162,29.32162
229.74324703216553,29.426552337643663,29.32819,29.303405506749826,29.39539,29.27242319724212,29.33359,29.271656044970943,29.4704,29.273876116859444,29.54913,29.271396242150413,29.28839,29.264925932145008,29.39832,29.257314286372644,29.32278
229.8284468650818,29.44873366453974,29.34247,29.3133233358955,29.39917,29.275283939602215,29.33267,29.271442583075366,29.46695,29.272813121538054,29.54633,29.270431868663223,29.28876,29.264296467983478,29.3996,29.256925874560217,29.32568
229.89610290527344,29.466629548512067,29.35593,29.321632818174358,29.40256,29.27787328307407,29.32999,29.271446577269664,29.46454,29.272041555370997,29.5448,29.269683293674646,29.28622,29.26378842993286,29.39786,29.256599830527684,29.32327
229.97001695632937,29.48635895054981,29.37054,29.331124961060134,29.40326,29.281029707007058,29.32901,29.27163750107512,29.46283,29.271279862558035,29.54288,29.26888694315055,29.28534,29.26322672402453,29.39688,29.256226339830754,29.32416
230.04479002952576,29.506388732347986,29.38193,29.341144084468812,29.40729,29.28458270772594,29.32901,29.272044375240164,29.46112,29.27060570993934,29.54135,29.26810889580761,29.28458,29.262653005773945,29.39667,29.255830424879495,29.32455
230.1233549118042,29.527419126421876,29.40286,29.352073292514742,29.41397,29.288688274756957,29.32703,29.27270156642536,29.45554,29.270004906529827,29.53897,29.267324604223088,29.28427,29.262046615293844,29.39743,29.255396446643644,29.32419
230.22190189361572,29.553628496808056,29.41541,29.366285195102257,29.41754,29.29434933873538,29.32556,29.27385560883132,29.45477,29.26941205333643,29.53796,29.266394332934144,29.28418,29.261284608108216,29.39764,29.254828615985904,29.32309
230.27378797531128,29.567291896421292,29.43332,29.37396054428299,29.42365,29.297547123731228,29.32666,29.2746094209798,29.45468,29.269173816431515,29.53571,29.265930645282065,29.2807,29.260884325627718,29.39636,29.254520199223474,29.32413
230.3482928276062,29.58667608111626,29.44861,29.385175925201573,29.43066,29.302387325957017,29.32834,29.275866742399938,29.45258,29.26892327770982,29.53491,29.265298914165342,29.28113,29.260312489884942,29.39633,29.25406718071878,29.32385
